timestamp,machine_id,operation_id,energy_kWh,voltage_V,current_A,power_factor,reactive_power_kVAR,frequency_Hz,machine_utilization_%,production_output_units,operator_count,material_usage_kg,ambient_temp_C,humidity_%,shift_type,production_mode,forecast_energy_kWh,energy_state,allocation_recommendation
2025-07-01 19:05:00,MCH_2,OP_04,11.98,399.17,30.02,0.889,4.77,49.9,63.01,86,4,49.65,27.74,57.58,Day,Idle,10.73,High,Reduce Load
2025-07-01 19:10:00,MCH_2,OP_02,14.65,398.34,36.78,0.862,4.09,49.93,68.61,86,2,58.36,26.23,69.97,Night,Idle,15.44,High,Reduce Load
2025-07-01 19:15:00,MCH_2,OP_07,14.54,404.13,35.98,0.857,2.89,50.05,82.96,98,2,45.81,29.3,51.07,Day,Maintenance,14.85,High,Reduce Load
2025-07-01 19:20:00,MCH_2,OP_10,13.14,412.18,31.89,0.965,3.89,50.13,81.06,108,3,48.52,32.23,55.33,Night,Maintenance,14.91,High,Reduce Load
2025-07-01 19:25:00,MCH_2,OP_04,13.81,399.51,34.57,0.894,3.68,50.0,85.57,107,3,33.26,20.73,64.94,Night,Production,14.88,High,Reduce Load
2025-07-01 19:30:00,MCH_2,OP_02,14.99,400.58,37.43,0.948,4.54,50.0,86.84,114,4,59.16,27.13,60.94,Night,Maintenance,14.24,High,Reduce Load
2025-07-01 19:35:00,MCH_2,OP_10,14.23,400.39,35.55,0.884,3.13,49.96,63.98,104,4,34.92,22.88,63.81,Day,Production,12.81,High,Reduce Load
2025-07-01 19:40:00,MCH_2,OP_06,14.89,397.3,37.47,0.896,2.6,49.94,81.52,102,2,55.88,30.99,65.22,Day,Production,15.45,High,Reduce Load
2025-07-01 19:45:00,MCH_2,OP_02,13.14,397.77,33.03,0.879,3.31,49.97,82.93,94,4,38.64,26.57,68.53,Night,Idle,13.94,High,Reduce Load
2025-07-01 19:50:00,MCH_2,OP_09,14.55,406.24,35.81,0.885,2.85,50.03,61.28,99,2,43.41,34.41,64.33,Night,Idle,12.51,High,Reduce Load
2025-07-01 19:55:00,MCH_2,OP_10,14.4,399.48,36.05,0.972,4.64,50.01,91.93,105,4,35.61,25.27,55.68,Night,Maintenance,14.1,High,Reduce Load
2025-07-01 00:00:00,MCH_3,OP_07,8.73,405.65,21.51,0.867,3.5,50.02,85.62,93,4,43.33,25.68,62.16,Day,Maintenance,9.54,Normal,Maintain
2025-07-01 00:05:00,MCH_3,OP_10,8.53,397.05,21.49,0.857,3.78,49.9,62.11,109,4,40.43,25.29,65.63,Night,Setup,8.92,Normal,Maintain
2025-07-01 00:10:00,MCH_3,OP_08,9.28,406.54,22.82,0.94,2.49,50.08,69.23,87,4,38.12,20.7,56.08,Day,Production,8.45,Normal,Maintain
2025-07-01 00:15:00,MCH_3,OP_05,9.52,400.19,23.8,0.934,4.67,49.97,71.84,105,4,50.14,21.97,65.05,Day,Production,9.24,Normal,Maintain
2025-07-01 00:20:00,MCH_3,OP_09,9.46,392.1,24.11,0.865,3.61,49.89,68.26,106,3,53.1,27.61,50.85,Day,Production,8.09,Normal,Maintain
2025-07-01 00:25:00,MCH_3,OP_09,9.48,390.18,24.31,0.887,4.8,49.86,94.46,108,4,44.17,27.06,61.01,Day,Idle,11.27,Normal,Maintain
2025-07-01 00:30:00,MCH_3,OP_09,9.28,392.05,23.66,0.906,4.72,50.0,63.55,106,2,40.53,31.9,64.98,Day,Idle,9.36,Normal,Maintain
2025-07-01 00:35:00,MCH_3,OP_01,9.09,404.58,22.48,0.885,4.42,50.02,67.28,101,3,36.02,26.59,40.42,Day,Setup,9.81,Normal,Maintain
2025-07-01 00:40:00,MCH_3,OP_05,9.92,393.92,25.18,0.882,2.72,50.05,75.51,104,3,38.94,23.47,59.19,Night,Idle,9.92,Normal,Maintain
2025-07-01 00:45:00,MCH_3,OP_04,9.37,400.41,23.4,0.978,4.47,49.88,66.79,110,2,48.31,28.57,47.93,Day,Idle,8.69,Normal,Maintain
2025-07-01 00:50:00,MCH_3,OP_09,9.68,395.5,24.47,0.872,4.65,49.97,73.89,93,4,48.3,24.96,65.43,Night,Setup,9.73,Normal,Maintain
2025-07-01 00:55:00,MCH_3,OP_10,8.98,392.74,22.86,0.87,4.4,50.01,73.28,100,2,58.49,34.15,40.59,Day,Setup,9.14,Normal,Maintain
2025-07-01 01:00:00,MCH_3,OP_03,9.04,396.13,22.83,0.926,3.09,50.03,78.76,101,4,53.51,23.66,51.32,Night,Production,8.0,Normal,Maintain
2025-07-01 01:05:00,MCH_3,OP_05,10.33,400.81,25.78,0.964,2.39,50.06,75.08,88,4,49.84,20.31,51.22,Night,Setup,9.77,High,Reduce Load
2025-07-01 01:10:00,MCH_3,OP_01,9.55,395.09,24.16,0.885,4.85,49.73,65.22,83,3,57.03,29.62,49.27,Day,Maintenance,9.5,Normal,Maintain
2025-07-01 01:15:00,MCH_3,OP_03,10.6,398.27,26.61,0.928,2.81,50.01,87.34,118,4,56.47,27.08,45.26,Day,Maintenance,9.4,High,Reduce Load
2025-07-01 01:20:00,MCH_3,OP_09,9.34,399.93,23.34,0.935,4.24,49.88,75.43,93,4,31.76,28.19,61.71,Day,Maintenance,9.72,Normal,Maintain
2025-07-01 01:25:00,MCH_3,OP_09,9.61,398.32,24.11,0.953,4.01,49.98,91.13,109,3,37.08,30.72,58.34,Night,Production,8.11,Normal,Maintain
2025-07-01 01:30:00,MCH_3,OP_10,9.89,398.31,24.83,0.919,4.8,49.9,83.17,99,3,42.24,33.78,43.2,Night,Idle,11.18,Normal,Maintain
2025-07-01 01:35:00,MCH_3,OP_10,10.01,403.16,24.84,0.943,4.64,49.98,94.88,101,2,34.59,30.57,69.62,Night,Setup,8.98,High,Reduce Load
2025-07-01 01:40:00,MCH_3,OP_01,9.74,394.24,24.7,0.947,2.46,49.87,82.6,98,3,55.55,22.56,60.79,Day,Idle,10.35,Normal,Maintain
2025-07-01 01:45:00,MCH_3,OP_03,9.83,395.69,24.85,0.878,3.54,49.95,80.21,99,4,54.66,21.4,68.02,Night,Setup,10.4,Normal,Maintain
2025-07-01 01:50:00,MCH_3,OP_03,10.17,407.24,24.98,0.856,4.38,50.02,80.55,84,2,46.75,22.32,42.71,Day,Idle,8.32,High,Reduce Load
2025-07-01 01:55:00,MCH_3,OP_10,9.37,398.56,23.51,0.856,2.89,50.02,80.66,114,3,59.45,25.65,59.27,Day,Maintenance,9.01,Normal,Maintain
2025-07-01 02:00:00,MCH_3,OP_10,10.2,395.72,25.76,0.953,4.79,49.97,75.81,114,2,46.28,22.13,60.91,Day,Setup,10.15,High,Reduce Load
2025-07-01 02:05:00,MCH_3,OP_10,9.18,399.08,22.99,0.874,3.58,49.93,64.95,119,4,59.65,21.16,46.23,Night,Idle,7.91,Normal,Maintain
2025-07-01 02:10:00,MCH_3,OP_10,10.37,394.9,26.27,0.866,2.24,49.82,77.27,92,2,40.03,21.42,67.22,Night,Production,9.48,High,Reduce Load
2025-07-01 02:15:00,MCH_3,OP_01,10.11,399.31,25.33,0.856,3.04,50.02,76.22,116,4,40.2,31.94,53.63,Day,Production,10.63,High,Reduce Load
2025-07-01 02:20:00,MCH_3,OP_10,10.43,407.2,25.63,0.871,2.33,50.03,75.54,93,2,36.96,30.39,51.58,Day,Idle,11.71,High,Reduce Load
2025-07-01 02:25:00,MCH_3,OP_07,10.17,401.73,25.31,0.92,3.58,49.94,92.22,99,2,39.22,32.71,55.79,Night,Production,10.03,High,Reduce Load
2025-07-01 02:30:00,MCH_3,OP_05,10.0,397.86,25.13,0.898,4.5,49.89,89.34,91,4,56.98,33.63,52.65,Day,Setup,11.25,Normal,Maintain
2025-07-01 02:35:00,MCH_3,OP_02,10.86,400.39,27.13,0.964,2.23,50.06,93.95,96,4,32.93,32.24,44.89,Day,Production,12.28,High,Reduce Load
2025-07-01 02:40:00,MCH_3,OP_06,10.74,399.64,26.86,0.97,3.44,49.9,83.43,101,2,33.02,33.26,57.22,Night,Setup,10.53,High,Reduce Load
2025-07-01 02:45:00,MCH_3,OP_07,10.6,400.54,26.47,0.919,3.92,50.06,75.35,81,2,33.2,21.82,60.29,Day,Production,10.61,High,Reduce Load
2025-07-01 02:50:00,MCH_3,OP_02,10.96,395.8,27.7,0.88,2.31,50.05,72.62,82,2,37.05,31.84,66.48,Night,Setup,10.57,High,Reduce Load
2025-07-01 02:55:00,MCH_3,OP_04,10.64,399.51,26.64,0.95,4.7,50.07,89.72,92,3,49.56,32.25,61.86,Day,Idle,11.04,High,Reduce Load
2025-07-01 03:00:00,MCH_3,OP_05,10.41,401.55,25.91,0.922,3.07,50.13,79.77,99,2,55.88,30.86,53.45,Night,Production,10.34,High,Reduce Load
2025-07-01 03:05:00,MCH_3,OP_03,10.1,402.75,25.08,0.897,4.26,50.02,93.17,90,2,49.57,33.51,56.41,Night,Production,8.72,High,Reduce Load
2025-07-01 03:10:00,MCH_3,OP_02,10.53,402.75,26.15,0.895,2.78,50.23,78.18,104,4,52.42,32.99,46.07,Night,Production,10.0,High,Reduce Load
2025-07-01 03:15:00,MCH_3,OP_07,8.88,405.52,21.9,0.895,2.46,50.1,87.75,97,4,47.92,30.56,46.34,Night,Production,8.35,Normal,Maintain
2025-07-01 03:20:00,MCH_3,OP_04,10.9,404.46,26.96,0.858,4.4,49.99,77.4,103,3,33.62,22.69,62.74,Night,Setup,10.5,High,Reduce Load
2025-07-01 03:25:00,MCH_3,OP_08,10.34,397.19,26.03,0.856,2.12,49.91,61.49,99,2,31.71,23.02,58.23,Day,Maintenance,9.37,High,Reduce Load
2025-07-01 03:30:00,MCH_3,OP_01,10.67,395.28,26.99,0.877,4.56,49.93,87.54,108,3,46.62,28.18,56.95,Night,Maintenance,11.39,High,Reduce Load
2025-07-01 03:35:00,MCH_3,OP_02,10.61,402.65,26.36,0.854,4.18,50.04,73.05,118,3,35.79,30.83,62.69,Day,Production,9.67,High,Reduce Load
2025-07-01 03:40:00,MCH_3,OP_07,10.93,404.45,27.03,0.93,2.67,49.92,69.8,116,3,47.48,30.21,58.64,Day,Setup,11.08,High,Reduce Load
2025-07-01 03:45:00,MCH_3,OP_08,9.08,397.02,22.86,0.954,2.79,50.03,66.31,91,2,57.29,20.75,51.53,Day,Production,8.23,Normal,Maintain
2025-07-01 03:50:00,MCH_3,OP_05,10.58,399.54,26.48,0.886,4.34,50.01,73.91,99,4,35.62,33.68,41.55,Day,Production,11.21,High,Reduce Load
2025-07-01 03:55:00,MCH_3,OP_03,10.37,403.72,25.67,0.953,2.95,49.95,82.36,94,3,53.01,24.86,54.73,Day,Idle,9.13,High,Reduce Load
2025-07-01 04:00:00,MCH_3,OP_10,9.97,392.14,25.42,0.924,4.94,49.83,71.98,101,4,59.69,32.72,67.57,Day,Maintenance,11.09,Normal,Maintain
2025-07-01 04:05:00,MCH_3,OP_10,10.66,405.95,26.26,0.916,3.99,49.8,60.07,101,2,57.65,33.51,57.31,Night,Setup,10.5,High,Reduce Load
2025-07-01 04:10:00,MCH_3,OP_08,11.16,394.07,28.32,0.968,4.02,50.02,82.53,103,4,51.9,24.11,59.33,Night,Production,9.47,High,Reduce Load
2025-07-01 04:15:00,MCH_3,OP_07,10.36,392.51,26.39,0.904,4.65,49.83,64.65,96,2,35.12,32.44,52.05,Day,Maintenance,12.24,High,Reduce Load
2025-07-01 04:20:00,MCH_3,OP_01,10.46,397.67,26.3,0.871,4.12,49.98,93.03,84,3,45.27,28.87,43.36,Day,Idle,8.41,High,Reduce Load
2025-07-01 04:25:00,MCH_3,OP_04,10.78,401.58,26.83,0.908,3.8,49.87,67.35,113,4,36.19,24.63,47.43,Night,Maintenance,11.36,High,Reduce Load
2025-07-01 04:30:00,MCH_3,OP_05,11.06,396.32,27.9,0.926,3.02,49.98,81.66,90,2,50.3,34.44,69.59,Night,Setup,10.84,High,Reduce Load
2025-07-01 04:35:00,MCH_3,OP_03,11.22,397.14,28.26,0.976,2.14,49.9,64.78,109,2,46.59,29.16,46.88,Day,Setup,11.32,High,Reduce Load
2025-07-01 04:40:00,MCH_3,OP_09,10.72,401.46,26.7,0.862,4.55,49.86,63.94,105,3,54.23,30.6,68.21,Night,Maintenance,12.13,High,Reduce Load
2025-07-01 04:45:00,MCH_3,OP_01,10.86,406.02,26.74,0.868,2.26,50.11,71.25,95,3,37.4,34.74,65.68,Night,Production,9.63,High,Reduce Load
2025-07-01 04:50:00,MCH_3,OP_07,10.09,400.63,25.19,0.948,4.01,50.1,82.41,119,3,41.63,22.69,59.62,Day,Setup,11.07,High,Reduce Load
2025-07-01 04:55:00,MCH_3,OP_07,10.74,404.24,26.56,0.904,4.5,50.01,91.13,121,3,42.31,22.67,50.39,Day,Setup,10.06,High,Reduce Load
2025-07-01 05:00:00,MCH_3,OP_07,10.17,393.43,25.84,0.956,4.31,50.02,85.38,96,3,36.96,21.81,41.15,Night,Idle,11.3,High,Reduce Load
2025-07-01 05:05:00,MCH_3,OP_01,10.92,402.2,27.16,0.885,2.45,50.07,73.47,94,2,42.79,32.98,43.46,Night,Maintenance,13.4,High,Reduce Load
2025-07-01 05:10:00,MCH_3,OP_08,11.43,394.81,28.94,0.919,2.6,50.01,74.16,117,3,49.99,30.42,52.12,Day,Maintenance,11.14,High,Reduce Load
2025-07-01 05:15:00,MCH_3,OP_03,10.78,390.98,27.56,0.925,4.3,50.15,73.08,97,4,44.92,21.82,59.46,Night,Maintenance,10.04,High,Reduce Load
2025-07-01 05:20:00,MCH_3,OP_07,10.66,393.92,27.05,0.904,2.3,50.0,67.45,92,4,46.05,21.89,62.5,Night,Production,11.29,High,Reduce Load
2025-07-01 05:25:00,MCH_3,OP_09,11.07,396.12,27.96,0.94,4.89,50.16,91.04,124,3,49.44,26.42,63.71,Night,Production,11.49,High,Reduce Load
2025-07-01 05:30:00,MCH_3,OP_01,11.51,401.41,28.68,0.973,2.71,49.96,80.59,107,3,43.03,24.56,54.25,Day,Maintenance,10.48,High,Reduce Load
2025-07-01 05:35:00,MCH_3,OP_09,10.62,397.28,26.72,0.932,2.55,49.84,62.96,98,2,41.67,26.73,59.03,Day,Setup,11.33,High,Reduce Load
2025-07-01 05:40:00,MCH_3,OP_08,10.31,379.67,27.17,0.871,3.7,49.87,87.08,104,3,43.68,26.59,53.48,Night,Production,10.23,High,Reduce Load
2025-07-01 05:45:00,MCH_3,OP_07,10.71,403.99,26.5,0.938,4.75,49.97,84.97,107,2,41.88,22.27,45.0,Day,Maintenance,10.96,High,Reduce Load
2025-07-01 05:50:00,MCH_3,OP_09,11.0,400.79,27.43,0.945,3.66,50.16,90.95,92,3,44.28,24.71,64.3,Day,Maintenance,11.48,High,Reduce Load
2025-07-01 05:55:00,MCH_3,OP_01,10.24,399.6,25.62,0.867,4.45,50.01,73.84,87,2,41.51,21.08,52.93,Night,Idle,11.37,High,Reduce Load
2025-07-01 06:00:00,MCH_3,OP_05,11.07,401.71,27.55,0.926,4.53,49.91,75.69,105,2,40.21,30.45,69.79,Day,Production,13.16,High,Reduce Load
2025-07-01 06:05:00,MCH_3,OP_01,10.18,402.85,25.27,0.964,4.08,50.0,68.93,104,4,45.88,25.69,54.62,Night,Setup,9.65,High,Reduce Load
2025-07-01 06:10:00,MCH_3,OP_03,11.7,405.33,28.87,0.857,4.73,49.98,88.45,103,3,30.19,25.53,43.59,Night,Maintenance,12.03,High,Reduce Load
2025-07-01 06:15:00,MCH_3,OP_01,10.5,398.67,26.33,0.93,3.55,49.85,83.56,110,2,54.08,34.12,57.72,Night,Setup,12.12,High,Reduce Load
2025-07-01 06:20:00,MCH_3,OP_09,10.39,411.07,25.28,0.923,2.49,50.09,86.43,104,3,33.3,31.41,41.61,Day,Idle,10.96,High,Reduce Load
2025-07-01 06:25:00,MCH_3,OP_06,10.26,392.15,26.15,0.865,2.3,49.94,66.71,103,3,39.03,25.36,56.84,Day,Production,10.91,High,Reduce Load
2025-07-01 06:30:00,MCH_3,OP_08,10.91,401.08,27.19,0.93,2.35,49.85,75.34,97,4,39.96,25.2,56.78,Day,Production,10.27,High,Reduce Load
2025-07-01 06:35:00,MCH_3,OP_08,10.88,403.51,26.96,0.889,4.01,50.04,83.46,95,3,36.5,21.74,66.02,Day,Setup,10.07,High,Reduce Load
2025-07-01 06:40:00,MCH_3,OP_03,10.54,401.6,26.26,0.89,4.7,50.02,61.4,102,4,50.47,30.39,46.87,Night,Idle,9.71,High,Reduce Load
2025-07-01 06:45:00,MCH_3,OP_07,9.71,405.57,23.93,0.928,2.16,50.06,84.22,91,3,48.64,30.8,67.33,Day,Maintenance,10.19,Normal,Maintain
2025-07-01 06:50:00,MCH_3,OP_03,10.23,411.16,24.88,0.877,2.05,50.09,72.84,92,3,48.87,34.41,66.28,Night,Setup,11.72,High,Reduce Load
2025-07-01 06:55:00,MCH_3,OP_01,10.44,399.77,26.12,0.975,4.77,50.02,62.49,96,2,41.15,23.1,68.25,Day,Idle,10.97,High,Reduce Load
2025-07-01 07:00:00,MCH_3,OP_05,11.05,399.35,27.66,0.882,4.9,49.93,85.86,109,4,33.42,22.22,49.81,Day,Production,10.89,High,Reduce Load
2025-07-01 07:05:00,MCH_3,OP_04,10.45,402.06,26.0,0.889,4.16,50.08,72.34,99,3,33.62,31.98,47.78,Day,Setup,11.11,High,Reduce Load
2025-07-01 07:10:00,MCH_3,OP_09,10.45,406.88,25.68,0.959,2.41,49.97,83.36,80,3,49.65,28.21,67.19,Day,Idle,12.13,High,Reduce Load
2025-07-01 07:15:00,MCH_3,OP_10,10.09,398.08,25.35,0.929,2.16,50.05,60.22,92,2,56.77,24.91,58.22,Day,Idle,10.29,High,Reduce Load
2025-07-01 07:20:00,MCH_3,OP_07,10.39,405.76,25.6,0.914,3.75,50.01,81.61,111,4,44.61,32.48,66.27,Day,Setup,11.14,High,Reduce Load
2025-07-01 07:25:00,MCH_3,OP_02,10.1,401.43,25.16,0.941,4.76,49.94,79.93,100,2,31.85,21.6,68.57,Night,Production,11.55,High,Reduce Load
2025-07-01 07:30:00,MCH_3,OP_08,9.89,399.15,24.78,0.874,3.15,49.84,83.22,89,4,55.04,32.11,48.5,Day,Maintenance,10.24,Normal,Maintain
2025-07-01 07:35:00,MCH_3,OP_01,10.29,391.1,26.3,0.913,3.03,49.9,62.36,95,3,55.33,34.39,40.81,Day,Maintenance,10.85,High,Reduce Load
2025-07-01 07:40:00,MCH_3,OP_10,9.2,399.66,23.03,0.892,4.35,49.98,67.47,98,4,49.03,29.34,46.47,Night,Idle,9.84,Normal,Maintain
2025-07-01 07:45:00,MCH_3,OP_04,9.49,400.18,23.72,0.916,3.93,49.93,94.32,107,2,38.95,32.76,62.36,Night,Production,8.96,Normal,Maintain
2025-07-01 07:50:00,MCH_3,OP_05,10.12,391.64,25.83,0.864,2.55,50.01,93.39,101,3,47.3,35.0,54.38,Night,Idle,9.99,High,Reduce Load
2025-07-01 07:55:00,MCH_3,OP_06,10.32,390.92,26.39,0.884,3.7,49.89,85.02,89,2,30.47,24.32,64.02,Night,Production,12.07,High,Reduce Load
2025-07-01 08:00:00,MCH_3,OP_08,10.54,407.9,25.83,0.881,4.84,50.01,61.09,88,3,41.28,24.32,55.96,Night,Setup,11.12,High,Reduce Load
2025-07-01 08:05:00,MCH_3,OP_02,10.12,398.31,25.4,0.979,3.46,49.83,94.11,96,2,47.77,30.39,64.41,Day,Idle,10.29,High,Reduce Load
2025-07-01 08:10:00,MCH_3,OP_07,10.39,409.95,25.34,0.947,3.42,50.07,81.52,88,3,41.29,33.46,63.07,Day,Production,10.7,High,Reduce Load
2025-07-01 08:15:00,MCH_3,OP_05,10.13,400.56,25.29,0.945,3.98,50.03,76.83,104,2,47.04,31.49,64.86,Night,Production,9.86,High,Reduce Load
2025-07-01 08:20:00,MCH_3,OP_03,9.73,391.72,24.84,0.908,3.25,49.89,75.19,107,4,52.89,23.65,42.78,Night,Production,8.96,Normal,Maintain
2025-07-01 08:25:00,MCH_3,OP_08,9.63,400.28,24.05,0.908,2.13,50.05,84.82,84,2,30.45,31.42,63.21,Day,Production,9.66,Normal,Maintain
2025-07-01 08:30:00,MCH_3,OP_04,10.99,409.94,26.82,0.879,2.31,50.12,88.06,103,4,47.74,28.58,65.06,Night,Setup,10.51,High,Reduce Load
2025-07-01 08:35:00,MCH_3,OP_04,10.18,389.9,26.11,0.908,3.77,49.96,86.42,103,4,51.12,32.79,55.17,Day,Idle,8.99,High,Reduce Load
2025-07-01 08:40:00,MCH_3,OP_01,9.99,393.91,25.36,0.897,3.73,50.19,86.69,100,3,53.67,22.65,54.09,Night,Idle,8.66,Normal,Maintain
2025-07-01 08:45:00,MCH_3,OP_07,10.03,400.6,25.04,0.938,4.69,49.93,70.51,101,3,44.0,27.35,57.1,Night,Maintenance,8.42,High,Reduce Load
2025-07-01 08:50:00,MCH_3,OP_10,8.62,400.26,21.54,0.864,4.67,50.1,79.19,95,3,57.42,32.85,62.59,Night,Idle,9.48,Normal,Maintain
2025-07-01 08:55:00,MCH_3,OP_07,9.06,403.96,22.43,0.928,3.05,50.13,79.89,102,4,32.5,27.65,61.9,Night,Maintenance,8.02,Normal,Maintain
2025-07-01 09:00:00,MCH_3,OP_03,9.62,398.89,24.11,0.937,2.29,49.92,91.69,99,4,50.76,32.23,45.88,Night,Setup,10.48,Normal,Maintain
2025-07-01 09:05:00,MCH_3,OP_09,9.16,405.6,22.58,0.941,2.73,50.01,83.64,100,4,50.31,30.68,43.2,Day,Production,8.29,Normal,Maintain
2025-07-01 09:10:00,MCH_3,OP_03,9.31,394.41,23.61,0.883,2.79,49.77,94.78,106,3,32.95,22.61,68.97,Night,Production,11.16,Normal,Maintain
2025-07-01 09:15:00,MCH_3,OP_01,9.0,399.73,22.51,0.946,3.19,50.07,64.46,118,4,52.64,27.09,41.01,Day,Setup,8.7,Normal,Maintain
2025-07-01 09:20:00,MCH_3,OP_09,9.24,405.3,22.79,0.951,3.86,50.07,80.44,84,2,55.66,34.82,69.1,Night,Production,8.93,Normal,Maintain
2025-07-01 09:25:00,MCH_3,OP_01,9.68,402.6,24.04,0.914,3.36,49.88,79.89,117,3,35.74,22.07,47.58,Day,Idle,7.86,Normal,Maintain
2025-07-01 09:30:00,MCH_3,OP_07,9.64,408.64,23.58,0.851,2.0,49.91,78.95,97,2,35.26,26.29,45.76,Day,Setup,9.23,Normal,Maintain
2025-07-01 09:35:00,MCH_3,OP_05,8.72,400.01,21.79,0.878,2.54,50.02,81.22,94,2,57.1,30.17,44.31,Day,Maintenance,8.57,Normal,Maintain
2025-07-01 09:40:00,MCH_3,OP_08,9.03,400.0,22.58,0.917,3.22,50.02,90.54,105,3,39.63,23.22,68.66,Day,Production,9.32,Normal,Maintain
2025-07-01 09:45:00,MCH_3,OP_06,8.91,397.7,22.41,0.886,2.49,50.13,87.16,109,2,42.95,21.96,56.74,Night,Maintenance,9.95,Normal,Maintain
2025-07-01 09:50:00,MCH_3,OP_09,9.95,396.98,25.06,0.888,3.56,49.88,69.92,106,2,34.14,27.57,45.59,Day,Idle,7.92,Normal,Maintain
2025-07-01 09:55:00,MCH_3,OP_10,9.35,403.25,23.18,0.951,3.39,49.89,94.93,102,3,48.23,34.11,64.72,Night,Maintenance,9.47,Normal,Maintain
2025-07-01 10:00:00,MCH_3,OP_06,8.83,395.6,22.31,0.868,3.9,49.83,90.96,100,2,57.85,22.87,54.91,Night,Setup,7.94,Normal,Maintain
2025-07-01 10:05:00,MCH_3,OP_04,9.78,394.81,24.76,0.963,4.41,50.02,60.01,88,2,44.63,34.56,65.41,Night,Idle,8.68,Normal,Maintain
2025-07-01 10:10:00,MCH_3,OP_02,9.17,399.23,22.96,0.94,2.64,49.98,85.18,75,4,41.6,32.43,48.31,Day,Maintenance,9.7,Normal,Maintain
2025-07-01 10:15:00,MCH_3,OP_09,9.28,399.46,23.22,0.979,3.83,49.98,60.81,93,3,46.06,20.45,45.2,Day,Production,10.25,Normal,Maintain
2025-07-01 10:20:00,MCH_3,OP_06,8.47,397.36,21.3,0.86,3.48,49.97,62.83,105,4,56.66,23.12,69.66,Day,Production,7.18,Normal,Maintain
2025-07-01 10:25:00,MCH_3,OP_02,9.03,403.59,22.37,0.969,2.88,49.94,86.53,89,4,41.7,24.69,42.48,Night,Maintenance,8.35,Normal,Maintain
2025-07-01 10:30:00,MCH_3,OP_04,8.6,406.85,21.14,0.869,4.43,50.01,91.33,124,3,56.57,34.9,43.96,Night,Setup,8.97,Normal,Maintain
2025-07-01 10:35:00,MCH_3,OP_03,9.47,397.74,23.82,0.948,2.5,50.13,68.78,127,3,36.24,25.67,66.17,Night,Setup,10.58,Normal,Maintain
2025-07-01 10:40:00,MCH_3,OP_04,8.92,399.32,22.34,0.93,3.62,50.03,75.47,104,4,38.69,21.64,59.54,Day,Maintenance,6.67,Normal,Maintain
2025-07-01 10:45:00,MCH_3,OP_01,8.07,405.74,19.9,0.923,3.9,49.96,88.18,98,2,39.93,26.53,52.66,Day,Idle,10.25,Normal,Maintain
2025-07-01 10:50:00,MCH_3,OP_08,8.1,403.57,20.07,0.881,4.47,49.88,77.37,111,4,35.77,30.09,49.4,Day,Production,10.25,Normal,Maintain
2025-07-01 10:55:00,MCH_3,OP_07,8.46,403.89,20.95,0.85,3.05,50.03,66.76,97,4,53.45,34.61,59.59,Night,Production,7.87,Normal,Maintain
2025-07-01 11:00:00,MCH_3,OP_10,7.59,396.62,19.14,0.882,3.21,50.17,94.3,95,3,30.41,28.15,62.04,Night,Production,6.55,Normal,Maintain
2025-07-01 11:05:00,MCH_3,OP_06,8.89,399.02,22.28,0.976,2.59,49.8,74.35,100,2,55.95,25.43,53.95,Night,Maintenance,7.63,Normal,Maintain
2025-07-01 11:10:00,MCH_3,OP_04,8.39,395.97,21.19,0.865,4.99,49.85,79.68,99,4,55.74,29.35,69.3,Day,Production,8.58,Normal,Maintain
2025-07-01 11:15:00,MCH_3,OP_01,7.77,395.69,19.63,0.877,4.76,49.97,66.69,101,2,32.16,33.9,46.55,Night,Idle,9.37,Normal,Maintain
2025-07-01 11:20:00,MCH_3,OP_09,8.39,406.81,20.62,0.875,3.92,49.98,93.03,85,2,33.96,32.94,49.96,Night,Maintenance,8.32,Normal,Maintain
2025-07-01 11:25:00,MCH_3,OP_02,8.04,389.55,20.64,0.917,3.99,50.05,83.93,120,3,46.68,26.89,40.54,Day,Setup,8.09,Normal,Maintain
2025-07-01 11:30:00,MCH_3,OP_02,8.16,399.21,20.45,0.92,2.66,49.75,85.15,91,2,58.74,33.08,62.36,Night,Setup,7.97,Normal,Maintain
2025-07-01 11:35:00,MCH_3,OP_02,7.22,401.66,17.98,0.97,4.69,49.82,87.13,114,2,52.86,31.27,67.17,Night,Idle,5.68,Normal,Maintain
2025-07-01 11:40:00,MCH_3,OP_07,8.07,399.01,20.21,0.894,2.8,50.04,64.47,94,3,58.67,20.03,46.65,Night,Production,9.06,Normal,Maintain
2025-07-01 11:45:00,MCH_3,OP_07,7.79,398.33,19.56,0.869,4.13,49.88,75.46,79,3,54.15,29.34,42.8,Night,Production,7.97,Normal,Maintain
2025-07-01 11:50:00,MCH_3,OP_09,8.22,396.85,20.72,0.856,3.08,50.01,69.08,89,4,38.36,23.54,48.23,Night,Idle,8.58,Normal,Maintain
2025-07-01 11:55:00,MCH_3,OP_02,7.97,399.62,19.95,0.888,4.8,49.86,91.68,103,4,42.56,26.92,40.99,Day,Maintenance,8.05,Normal,Maintain
2025-07-01 12:00:00,MCH_3,OP_09,7.38,409.49,18.02,0.855,2.8,50.03,80.84,94,2,51.02,30.62,54.39,Night,Maintenance,7.83,Normal,Maintain
2025-07-01 12:05:00,MCH_3,OP_03,8.22,408.1,20.15,0.956,4.38,50.14,72.21,97,4,57.22,27.5,53.37,Day,Idle,8.08,Normal,Maintain
